"","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif_logFC1","signif_logFC2","signif_logFC3","Gene.Symbol","signif"
"SHC1",-0.262483507001763,10.365819092243,-0.877067492561961,0.385342721932778,0.932400975480764,-4.82296610604501,FALSE,FALSE,FALSE,"SHC1",FALSE
"DARS2",-0.261949108780279,8.61666225926749,-0.876964911498641,0.38539781152331,0.932400975480764,-4.82302029190469,FALSE,FALSE,FALSE,"DARS2",FALSE
"NDST2",0.143740972211452,7.64255144119056,0.87628950728586,0.385760651411819,0.932400975480764,-4.82337690672121,FALSE,FALSE,FALSE,"NDST2",FALSE
"STX18",0.34372900412911,9.8870474337605,0.876088807999488,0.385868512477555,0.932400975480764,-4.82348282601817,FALSE,FALSE,FALSE,"STX18",FALSE
"METAP2",0.278135986807401,8.57183591538882,0.876065811900003,0.385880872402758,0.932400975480764,-4.82349496076535,FALSE,FALSE,FALSE,"METAP2",FALSE
"PRKAB2",0.214055617319652,7.87505178896448,0.875827326513342,0.386009068097832,0.932400975480764,-4.82362078859501,FALSE,FALSE,FALSE,"PRKAB2",FALSE
"ARPC5",-0.174785707902513,9.63566928321263,-0.875736586190177,0.386057851820833,0.932400975480764,-4.82366865575442,FALSE,FALSE,FALSE,"ARPC5",FALSE
"KLHL24",-0.292238983071291,8.01192521418213,-0.875235066051564,0.386327548880217,0.932400975480764,-4.82393313163556,FALSE,FALSE,FALSE,"KLHL24",FALSE
"ETV6",-0.232041328521475,8.13336310566191,-0.875098568585027,0.386400972255833,0.932400975480764,-4.82400508842924,FALSE,FALSE,FALSE,"ETV6",FALSE
"CSNK2A1",0.250530215840305,9.14619241415724,0.875003452170959,0.386452141555702,0.932400975480764,-4.82405522423946,FALSE,FALSE,FALSE,"CSNK2A1",FALSE
"SRF",0.159526739392596,8.20099587132048,0.875002908901363,0.386452433828018,0.932400975480764,-4.82405551058169,FALSE,FALSE,FALSE,"SRF",FALSE
"ZNF324B",0.13591560827924,7.00533642480925,0.874444496815859,0.38675292647287,0.932829372560756,-4.82434974460674,FALSE,FALSE,FALSE,"ZNF324B",FALSE
"SULT1A2",-0.309936174228422,9.10762902536694,-0.873798340759934,0.387100820051154,0.933371789815112,-4.82468998907047,FALSE,FALSE,FALSE,"SULT1A2",FALSE
"RIPK4",0.313751649016343,8.52353079375537,0.873353532133322,0.387340421992505,0.933523773377359,-4.82492407162817,FALSE,FALSE,FALSE,"RIPK4",FALSE
"GDPD3",-0.299741184609484,7.9139956845305,-0.873221406575492,0.387411611171459,0.933523773377359,-4.8249935814676,FALSE,FALSE,FALSE,"GDPD3",FALSE
"CLN3",-0.234400047945539,9.75224891461876,-0.872996273542575,0.387532931752594,0.933523773377359,-4.82511199850278,FALSE,FALSE,FALSE,"CLN3",FALSE
"DAB2",-0.219394361431307,7.85600942489036,-0.872146642184694,0.387991000443132,0.933736817897252,-4.82555863190607,FALSE,FALSE,FALSE,"DAB2",FALSE
"CNNM2",-0.171941367376754,6.99267080199374,-0.871958570688234,0.388092443119324,0.933736817897252,-4.82565744123818,FALSE,FALSE,FALSE,"CNNM2",FALSE
"C2orf68",0.35098452346507,7.7461772123574,0.871767041015311,0.388195768271804,0.933736817897252,-4.82575804660203,FALSE,FALSE,FALSE,"C2orf68",FALSE
"SARS1",-0.275480985764438,8.97275881042379,-0.871692799517944,0.388235824246135,0.933736817897252,-4.82579703800184,FALSE,FALSE,FALSE,"SARS1",FALSE
"KCTD13",-0.327105274282843,8.14652398952101,-0.871691278785518,0.388236644763552,0.933736817897252,-4.82579783665269,FALSE,FALSE,FALSE,"KCTD13",FALSE
"ARID5B",0.129175578128381,6.59745843978806,0.871431843390982,0.388376640202716,0.933777549384729,-4.8259340662716,FALSE,FALSE,FALSE,"ARID5B",FALSE
"MMD",-0.470333655106165,8.2997653599405,-0.870689755177326,0.388777258454127,0.934444674421892,-4.82632352409045,FALSE,FALSE,FALSE,"MMD",FALSE
"IQCC",0.254621304762565,6.5640829009727,0.869889449447133,0.389209597394605,0.934656970925294,-4.82674318149135,FALSE,FALSE,FALSE,"IQCC",FALSE
"ATP9A",0.193113822891834,8.32891435227817,0.86952147429949,0.389408485521295,0.934656970925294,-4.8269360139052,FALSE,FALSE,FALSE,"ATP9A",FALSE
"ANKRD2",0.229205693439941,6.79625819202818,0.869488044982283,0.389426557016955,0.934656970925294,-4.82695352824188,FALSE,FALSE,FALSE,"ANKRD2",FALSE
"WDR44",-0.174800646084457,7.02896456775709,-0.869375529294529,0.389487385555136,0.934656970925294,-4.82701247291838,FALSE,FALSE,FALSE,"WDR44",FALSE
"CRYM",0.184527778964618,7.98956952590948,0.869270309539053,0.389544275160841,0.934656970925294,-4.82706758883759,FALSE,FALSE,FALSE,"CRYM",FALSE
"EDN1",-0.326793889757751,7.60843766655198,-0.869068059665602,0.389653641142535,0.934656970925294,-4.82717351297742,FALSE,FALSE,FALSE,"EDN1",FALSE
"RUFY3",-0.215301859323751,7.19675758162075,-0.868646496200162,0.389881662401728,0.934656970925294,-4.82739422263734,FALSE,FALSE,FALSE,"RUFY3",FALSE
"CUEDC1",0.352820222830684,8.39132570205894,0.86806373163509,0.390197014705866,0.934656970925294,-4.82769916138343,FALSE,FALSE,FALSE,"CUEDC1",FALSE
"SLC2A8",0.154644397557262,6.62873734146744,0.867918556846135,0.390275598335452,0.934656970925294,-4.82777509558423,FALSE,FALSE,FALSE,"SLC2A8",FALSE
"PPIH",0.241348197265344,9.73593633437488,0.867792537841945,0.390343820944547,0.934656970925294,-4.8278410004836,FALSE,FALSE,FALSE,"PPIH",FALSE
"VPS52",0.16068036119341,10.7295202807792,0.867407914217977,0.390552090120692,0.934656970925294,-4.82804209304684,FALSE,FALSE,FALSE,"VPS52",FALSE
"ADA2",-0.367793852639351,10.3507738199415,-0.867269451536143,0.390627083146298,0.934656970925294,-4.82811446464894,FALSE,FALSE,FALSE,"ADA2",FALSE
"DENND6B",0.183218689650939,6.73975092625515,0.866779612180235,0.390892458629158,0.934656970925294,-4.82837040537443,FALSE,FALSE,FALSE,"DENND6B",FALSE
"AP2S1",0.246710691369783,10.5638640614353,0.866614674771635,0.390981840665646,0.934656970925294,-4.82845655408683,FALSE,FALSE,FALSE,"AP2S1",FALSE
"SLC29A1",-0.278812157995381,8.71038852985794,-0.866416712507499,0.391089136329661,0.934656970925294,-4.82855993146016,FALSE,FALSE,FALSE,"SLC29A1",FALSE
"CELF1",-0.139692244364172,8.81470745156631,-0.866009767300796,0.39130975900572,0.934656970925294,-4.82877237068965,FALSE,FALSE,FALSE,"CELF1",FALSE
"BCAT1",-0.862372995097001,9.70706059061921,-0.866003196545338,0.391313321939355,0.934656970925294,-4.82877580006806,FALSE,FALSE,FALSE,"BCAT1",FALSE
"LDB1",0.270595537221277,9.01658848455808,0.865895155058572,0.391371909397497,0.934656970925294,-4.82883218503143,FALSE,FALSE,FALSE,"LDB1",FALSE
"MRPL46",-0.304180494144209,9.41823726555969,-0.865594152701783,0.391535162464364,0.934656970925294,-4.82898923758611,FALSE,FALSE,FALSE,"MRPL46",FALSE
"XPA",-0.266545858269851,8.64863718187948,-0.865558251441147,0.391554636898418,0.934656970925294,-4.82900796614531,FALSE,FALSE,FALSE,"XPA",FALSE
"FXR1",-0.202576776496558,9.07914393314063,-0.865119097887487,0.391792902495498,0.934656970925294,-4.82923699891,FALSE,FALSE,FALSE,"FXR1",FALSE
"NDRG3",0.220172275060872,9.20322129319636,0.864322793614481,0.39222517477863,0.934656970925294,-4.8296520151018,FALSE,FALSE,FALSE,"NDRG3",FALSE
"GTF2H1",-0.180526943945,7.3505340056334,-0.864043884363572,0.392376650931836,0.934656970925294,-4.8297972904083,FALSE,FALSE,FALSE,"GTF2H1",FALSE
"HNRNPH1",-0.318360276148066,8.27580852466886,-0.863963574748162,0.392420274048309,0.934656970925294,-4.82983911295631,FALSE,FALSE,FALSE,"HNRNPH1",FALSE
"NES",-0.188456137003422,7.56410773189384,-0.863910008009724,0.392449372481772,0.934656970925294,-4.82986700665548,FALSE,FALSE,FALSE,"NES",FALSE
"ZNF32",-0.276718359314725,9.50897796138819,-0.863477999086456,0.392684097150155,0.934656970925294,-4.8300919055993,FALSE,FALSE,FALSE,"ZNF32",FALSE
"GTF3C2",0.190269415643997,9.71288845392668,0.86324766166022,0.392809283060049,0.934656970925294,-4.83021177287521,FALSE,FALSE,FALSE,"GTF3C2",FALSE
"UCHL5",-0.187661700223301,6.96863301758482,-0.863172562084698,0.39285010428333,0.934656970925294,-4.83025084800786,FALSE,FALSE,FALSE,"UCHL5",FALSE
"PRKAG1",-0.219756031484231,10.1173694952611,-0.862928863453769,0.392982587761897,0.934656970925294,-4.83037762478446,FALSE,FALSE,FALSE,"PRKAG1",FALSE
"DNAJC4",0.148289975573557,7.7739070291356,0.862925916159867,0.392984190190063,0.934656970925294,-4.83037915781558,FALSE,FALSE,FALSE,"DNAJC4",FALSE
"TPPP3",0.557291289985294,8.08000606551449,0.862840742797048,0.393030500269681,0.934656970925294,-4.8304234584766,FALSE,FALSE,FALSE,"TPPP3",FALSE
"GDI2",0.179364647777103,11.914258880434,0.8625013800872,0.393215051036947,0.934656970925294,-4.83059992762701,FALSE,FALSE,FALSE,"GDI2",FALSE
"CXCL10",-0.682668352866719,10.8026548213163,-0.862286044473083,0.3933321821049,0.934656970925294,-4.83071186821139,FALSE,FALSE,FALSE,"CXCL10",FALSE
"SPON2",0.428069043182703,9.50586718107348,0.862154983245455,0.393403483120375,0.934656970925294,-4.83077998636662,FALSE,FALSE,FALSE,"SPON2",FALSE
"SLC37A1",-0.172268921849954,6.9823248907387,-0.861286466952319,0.393876185348749,0.934656970925294,-4.83123114246135,FALSE,FALSE,FALSE,"SLC37A1",FALSE
"FUZ",0.251505902579369,8.04067870493668,0.861269564563557,0.393885388242037,0.934656970925294,-4.83123991821493,FALSE,FALSE,FALSE,"FUZ",FALSE
"FAM110B",0.258531792513836,7.1612632749293,0.861021170760981,0.394020647488172,0.934656970925294,-4.8313688658515,FALSE,FALSE,FALSE,"FAM110B",FALSE
"RNF139",0.305733081204143,10.2967069568501,0.861013139022949,0.394025021540486,0.934656970925294,-4.83137303474291,FALSE,FALSE,FALSE,"RNF139",FALSE
"TRIM62",-0.156389119148517,7.25385685836455,-0.860564433224858,0.394269433250568,0.934656970925294,-4.83160587765068,FALSE,FALSE,FALSE,"TRIM62",FALSE
"SHOC2",-0.269982523393588,9.46259488040524,-0.86037271737004,0.394373890540812,0.934656970925294,-4.83170532780739,FALSE,FALSE,FALSE,"SHOC2",FALSE
"EIF1AX",-0.294025352682495,10.110783673396,-0.860299941077723,0.394413547586904,0.934656970925294,-4.8317430740557,FALSE,FALSE,FALSE,"EIF1AX",FALSE
"PLEKHG6",0.246904433133304,7.73551579222344,0.860200188870587,0.3944679083284,0.934656970925294,-4.83179480672696,FALSE,FALSE,FALSE,"PLEKHG6",FALSE
"GALNS",0.164328013702658,7.48046958717763,0.860075659606674,0.394535778105448,0.934656970925294,-4.83185938105376,FALSE,FALSE,FALSE,"GALNS",FALSE
"SSPN",0.299199013798431,7.91983172388965,0.860072678788118,0.394537402772975,0.934656970925294,-4.83186092664036,FALSE,FALSE,FALSE,"SSPN",FALSE
"MAL",1.20455766349901,9.7338315919642,0.860005848514264,0.394573829094385,0.934656970925294,-4.83189557751956,FALSE,FALSE,FALSE,"MAL",FALSE
"POLDIP2",0.202869089002862,9.62092207592228,0.859828420973832,0.39467054746967,0.934656970925294,-4.8319875596166,FALSE,FALSE,FALSE,"POLDIP2",FALSE
"FES",-0.214402553514838,7.28995638454577,-0.859660402853253,0.39476215031562,0.934656970925294,-4.8320746470121,FALSE,FALSE,FALSE,"FES",FALSE
"POLR3K",0.176713260340616,7.59520949134182,0.859509475128045,0.394844446891539,0.934656970925294,-4.8321528622679,FALSE,FALSE,FALSE,"POLR3K",FALSE
"SEMA4D",-0.181428772491225,8.1611687129298,-0.859209313293009,0.395008148483863,0.934656970925294,-4.83230837622032,FALSE,FALSE,FALSE,"SEMA4D",FALSE
"CAD",0.156377221717317,7.8988186148112,0.859179577235844,0.395024368180999,0.934656970925294,-4.83232377966524,FALSE,FALSE,FALSE,"CAD",FALSE
"FBLN5",0.576416397735039,9.27667168266019,0.858329031121311,0.395488479757346,0.934808456400282,-4.83276415233931,FALSE,FALSE,FALSE,"FBLN5",FALSE
"VGF",0.199082789627463,6.73630293641225,0.858095637025347,0.395615893915638,0.934808456400282,-4.83288492014689,FALSE,FALSE,FALSE,"VGF",FALSE
"DYRK3",0.141145194817527,7.01108288416128,0.857928969350827,0.395706896598722,0.934808456400282,-4.83297114178085,FALSE,FALSE,FALSE,"DYRK3",FALSE
"ATF1",-0.324270479671925,8.68235458666343,-0.85763597044135,0.395866909490939,0.934808456400282,-4.83312267925136,FALSE,FALSE,FALSE,"ATF1",FALSE
"MSMO1",-0.411278739689816,9.37058567311591,-0.857559226840753,0.395908827478387,0.934808456400282,-4.83316236248177,FALSE,FALSE,FALSE,"MSMO1",FALSE
"ARNT2",-0.432320620692249,8.15158265920415,-0.85748902834317,0.395947172907182,0.934808456400282,-4.83319865835221,FALSE,FALSE,FALSE,"ARNT2",FALSE
"TMC6",0.234120037713734,8.73835229638572,0.857482458821859,0.395950761580193,0.934808456400282,-4.83320205495377,FALSE,FALSE,FALSE,"TMC6",FALSE
"SMAD2",-0.196853338183623,8.57714797245976,-0.85721420777504,0.396097314024594,0.934863582836274,-4.83334072606398,FALSE,FALSE,FALSE,"SMAD2",FALSE
"SUB1",0.1555065648326,10.0964210316983,0.856949583152992,0.396241918483968,0.934914078811055,-4.83347748200715,FALSE,FALSE,FALSE,"SUB1",FALSE
"SART1",0.153157260589317,7.29155692179335,0.856085907661829,0.396714104620016,0.935712800295068,-4.83392354284216,FALSE,FALSE,FALSE,"SART1",FALSE
"CIAO1",-0.171004588006118,8.76709348732957,-0.855748566233951,0.39689863037235,0.935712800295068,-4.83409765253278,FALSE,FALSE,FALSE,"CIAO1",FALSE
"PLK1",-0.373576994909539,8.12230276145037,-0.855653972566239,0.396950382729286,0.935712800295068,-4.8341464627674,FALSE,FALSE,FALSE,"PLK1",FALSE
"CREG1",-0.208418880043734,11.536180466173,-0.855246114006012,0.397173571105505,0.93580769599146,-4.83435685848232,FALSE,FALSE,FALSE,"CREG1",FALSE
"TAF1C",0.195048206051794,7.99535983808427,0.855129691417841,0.397237294252569,0.93580769599146,-4.83441689807212,FALSE,FALSE,FALSE,"TAF1C",FALSE
"WDR45B",0.258845055341466,11.9588426827216,0.854828291915318,0.397402292965499,0.93590583458169,-4.83457229480392,FALSE,FALSE,FALSE,"WDR45B",FALSE
"STX2",-0.15240558502439,7.24647222423614,-0.854492465752935,0.397586188661961,0.936048401975476,-4.83474537987452,FALSE,FALSE,FALSE,"STX2",FALSE
"PA2G4",-0.25507878582211,9.64507670468086,-0.854041015050004,0.397833483102092,0.936313128153434,-4.83497795578852,FALSE,FALSE,FALSE,"PA2G4",FALSE
"TSPAN15",0.367262439730179,8.90132729117162,0.853542293217687,0.398106783147188,0.936313128153434,-4.83523474839845,FALSE,FALSE,FALSE,"TSPAN15",FALSE
"RBM14",-0.162746496345767,7.83801207141395,-0.853199083622536,0.398294930352107,0.936313128153434,-4.83541138447664,FALSE,FALSE,FALSE,"RBM14",FALSE
"CHKA",-0.300515065094741,8.45490873046495,-0.853056490880161,0.398373115874755,0.936313128153434,-4.83548475127522,FALSE,FALSE,FALSE,"CHKA",FALSE
"SCG5",0.80987475728061,8.96420102018743,0.852885869617173,0.398466682390214,0.936313128153434,-4.8355725239434,FALSE,FALSE,FALSE,"SCG5",FALSE
"OXSR1",0.22466132747806,9.96412227277847,0.852494518984121,0.398681345821348,0.936313128153434,-4.8357737831665,FALSE,FALSE,FALSE,"OXSR1",FALSE
"POR",-0.39827548611407,9.87554404427935,-0.852280840397203,0.398798583102685,0.936313128153434,-4.83588363412547,FALSE,FALSE,FALSE,"POR",FALSE
"RNF39",0.304897942746037,8.36615446303719,0.851772136439668,0.399077776003729,0.936313128153434,-4.8361450503238,FALSE,FALSE,FALSE,"RNF39",FALSE
"SNRNP70",0.225144072491085,8.68825765286127,0.85174581581396,0.399092224912896,0.936313128153434,-4.83615857209476,FALSE,FALSE,FALSE,"SNRNP70",FALSE
"PPA2",-0.187944785693499,7.30399925609817,-0.851639173971192,0.399150770105482,0.936313128153434,-4.83621335343965,FALSE,FALSE,FALSE,"PPA2",FALSE
"MBD4",-0.248030657382417,9.1940086379553,-0.851588286983088,0.399178708385172,0.936313128153434,-4.83623949150887,FALSE,FALSE,FALSE,"MBD4",FALSE
"SORBS3",0.224736092984948,8.56396679039757,0.851393241988037,0.3992858044436,0.936313128153434,-4.83633966245575,FALSE,FALSE,FALSE,"SORBS3",FALSE
"ZNF274",0.184694018182994,8.08005779138248,0.851304648260133,0.399334455740832,0.936313128153434,-4.83638515507874,FALSE,FALSE,FALSE,"ZNF274",FALSE
"PLPPR2",0.202440103570581,8.38838835350928,0.850971058897245,0.399517679662106,0.936313128153434,-4.83655641175739,FALSE,FALSE,FALSE,"PLPPR2",FALSE
"NARS2",0.343947435560548,9.83295952974444,0.850868843733471,0.399573831807603,0.936313128153434,-4.83660887373194,FALSE,FALSE,FALSE,"NARS2",FALSE
"MICAL3",0.165156130159878,7.12015331149618,0.850347301452992,0.399860418823726,0.936313128153434,-4.8368764619753,FALSE,FALSE,FALSE,"MICAL3",FALSE
"GPATCH4",-0.125426020074283,7.66213227013494,-0.849998851389289,0.400051963114493,0.936313128153434,-4.8370551544383,FALSE,FALSE,FALSE,"GPATCH4",FALSE
"BICD2",0.181816949213721,8.11958687601014,0.849508320258456,0.400321706666868,0.936313128153434,-4.83730659068079,FALSE,FALSE,FALSE,"BICD2",FALSE
"OIP5",-0.451659462128264,8.30994251333287,-0.849456528591038,0.40035019355996,0.936313128153434,-4.83733312995393,FALSE,FALSE,FALSE,"OIP5",FALSE
"PARL",0.184066654159903,9.0653508425715,0.849045483967333,0.400576324544901,0.936313128153434,-4.83754370420512,FALSE,FALSE,FALSE,"PARL",FALSE
"CLUH",0.246273703409257,9.58630759044446,0.848944144302226,0.400632087483044,0.936313128153434,-4.83759560461666,FALSE,FALSE,FALSE,"CLUH",FALSE
"TDG",0.259857901385486,9.04973278068643,0.848883723089272,0.400665337022551,0.936313128153434,-4.83762654611345,FALSE,FALSE,FALSE,"TDG",FALSE
"RFC4",-0.369277557552723,10.2815107270402,-0.848559656149359,0.400843698986698,0.936313128153434,-4.83779246384601,FALSE,FALSE,FALSE,"RFC4",FALSE
"OPN3",-0.455803671604394,8.24037322480901,-0.848013979885448,0.401144143212001,0.936313128153434,-4.8380717059246,FALSE,FALSE,FALSE,"OPN3",FALSE
"CCNC",-0.184455586904134,7.22256907721801,-0.847912256467763,0.401200166647982,0.936313128153434,-4.83812374249391,FALSE,FALSE,FALSE,"CCNC",FALSE
"RBPMS",0.258956233657089,7.12040967043713,0.847364864188885,0.401501722482933,0.936313128153434,-4.83840365854812,FALSE,FALSE,FALSE,"RBPMS",FALSE
"HHLA1",0.125814946049721,7.43215649110709,0.847311473650019,0.401531142617286,0.936313128153434,-4.83843095125564,FALSE,FALSE,FALSE,"HHLA1",FALSE
"QARS1",0.18856024003292,11.8061267967844,0.847175950836184,0.401605826646544,0.936313128153434,-4.83850022179153,FALSE,FALSE,FALSE,"QARS1",FALSE
"IL10RB",-0.321428831303163,9.32828973273608,-0.846988900449833,0.401708920711637,0.936313128153434,-4.83859581254402,FALSE,FALSE,FALSE,"IL10RB",FALSE
"THBS1",0.340174966511575,7.48961094926866,0.846706336316991,0.401864688989715,0.936313128153434,-4.8387401767275,FALSE,FALSE,FALSE,"THBS1",FALSE
"ZNF91",0.167909249931741,6.8617775752583,0.846685341078731,0.401876264468738,0.936313128153434,-4.83875090152195,FALSE,FALSE,FALSE,"ZNF91",FALSE
"H1-0",-0.354821885741159,11.0193977807052,-0.846608967995571,0.401918373621731,0.936313128153434,-4.83878991230542,FALSE,FALSE,FALSE,"H1-0",FALSE
"PTPN11",0.172026761724987,7.77802182313303,0.846595419735762,0.401925843892398,0.936313128153434,-4.83879683230177,FALSE,FALSE,FALSE,"PTPN11",FALSE
"STRADA",0.122801503635456,8.55764238826702,0.846062407354776,0.4022198059193,0.936313128153434,-4.83906899330385,FALSE,FALSE,FALSE,"STRADA",FALSE
"RPS6KA3",-0.29625843527849,9.19628710639089,-0.845845730726146,0.402339343552037,0.936313128153434,-4.83917958362877,FALSE,FALSE,FALSE,"RPS6KA3",FALSE
"GAS7",-0.228628555129057,7.64740756941091,-0.845804778067073,0.40236193907091,0.936313128153434,-4.83920048256009,FALSE,FALSE,FALSE,"GAS7",FALSE
"NINJ1",-0.240430004299025,9.4491699500325,-0.845790135074762,0.402370018493511,0.936313128153434,-4.83920795492703,FALSE,FALSE,FALSE,"NINJ1",FALSE
"ALDH9A1",0.247150505189335,10.6716969129112,0.845758270813021,0.402387600277853,0.936313128153434,-4.8392242149377,FALSE,FALSE,FALSE,"ALDH9A1",FALSE
"CSNK1E",0.161088334408736,8.02198200921543,0.845134831483908,0.402731692136735,0.936558408992831,-4.83954223214687,FALSE,FALSE,FALSE,"CSNK1E",FALSE
"SPTBN5",-0.125182874741459,7.47076215675279,-0.844109617949468,0.403297930171979,0.936558408992831,-4.8400647084068,FALSE,FALSE,FALSE,"SPTBN5",FALSE
"NUP205",-0.217921106143762,8.91828769029733,-0.84386813398477,0.40343137654528,0.936558408992831,-4.84018768704733,FALSE,FALSE,FALSE,"NUP205",FALSE
"SELENOP",-0.38668203782269,8.89574433420326,-0.84380125906506,0.403468337112957,0.936558408992831,-4.84022173797554,FALSE,FALSE,FALSE,"SELENOP",FALSE
"BDKRB2",0.338164565904241,7.04196135508051,0.843787973267012,0.403475680185034,0.936558408992831,-4.8402285024435,FALSE,FALSE,FALSE,"BDKRB2",FALSE
"WDR59",0.232501645948482,7.09577621205064,0.843741767228236,0.403501218947875,0.936558408992831,-4.8402520274703,FALSE,FALSE,FALSE,"WDR59",FALSE
"RRAGA",0.228923814040931,10.8433705027118,0.843000177944972,0.403911243461794,0.936558408992831,-4.84062942697341,FALSE,FALSE,FALSE,"RRAGA",FALSE
"PCDH1",-0.162647809568944,7.39446664959779,-0.84268745453724,0.404084225525093,0.936558408992831,-4.84078847897629,FALSE,FALSE,FALSE,"PCDH1",FALSE
"ANKRD6",0.524091516624298,8.88670690043042,0.842028062967091,0.404449116501198,0.936558408992831,-4.8411236628064,FALSE,FALSE,FALSE,"ANKRD6",FALSE
"SULF1",-0.801827069209333,9.71500426031124,-0.841479269395001,0.404752960835014,0.936558408992831,-4.84140243620679,FALSE,FALSE,FALSE,"SULF1",FALSE
